timestamp,emotion_label,s1,s2,s3,s4,s5,s6,s7,s8,muscle_name
1747580918,anger,56,34,34,39,251,29,22,21,Corrugator supercili
1747580918,anger,45,44,24,21,550,39,33,581,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,52,34,11,19,291,8,50,362,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,35,36,32,35,6,7,40,573,Orbicularis oculi
1747580918,anger,42,34,26,9,53,25,28,587,Orbicularis oculi
1747580918,anger,55,47,22,31,41,40,4,389,Orbicularis oculi
1747580918,anger,43,55,44,53,23,42,23,375,Orbicularis oculi
1747580918,anger,48,29,5,43,600,49,54,355,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,33,16,6,56,291,31,44,518,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,48,15,11,14,28,8,42,601,Orbicularis oculi
1747580918,anger,55,30,54,54,449,25,34,20,Corrugator supercili
1747580918,anger,13,30,20,50,547,51,31,632,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,26,15,56,36,288,18,27,49,Corrugator supercili
1747580918,anger,6,46,29,17,355,7,37,43,Corrugator supercili
1747580918,anger,25,22,40,15,205,40,47,209,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,29,43,27,22,359,51,55,517,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,42,28,22,53,49,40,9,204,Orbicularis oculi
1747580918,anger,27,33,42,42,250,46,50,299,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,8,38,15,51,517,33,34,306,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,50,16,36,23,44,42,18,199,Orbicularis oculi
1747580918,anger,38,47,16,29,516,24,36,309,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,9,33,19,9,350,40,41,19,Corrugator supercili
1747580918,anger,26,5,28,55,32,15,36,259,Orbicularis oculi
1747580918,anger,17,55,45,39,513,50,43,322,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,16,11,55,51,44,48,28,358,Orbicularis oculi
1747580918,anger,50,43,10,11,516,49,24,326,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,4,8,50,47,256,47,48,43,Corrugator supercili
1747580918,anger,27,21,41,26,622,12,30,6,Corrugator supercili
1747580918,anger,39,24,15,28,532,53,40,494,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,50,32,59,52,238,28,48,207,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,11,47,17,46,464,32,21,363,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,44,43,48,55,465,4,25,273,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,29,4,37,38,43,12,46,271,Orbicularis oculi
1747580918,anger,31,26,45,23,525,11,9,203,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,50,42,28,25,224,28,24,424,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,53,9,40,56,199,7,37,594,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,28,16,27,28,198,50,22,247,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,46,3,36,22,298,7,45,270,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,51,37,33,39,7,40,15,421,Orbicularis oculi
1747580918,anger,38,38,35,33,425,34,36,611,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,18,10,18,15,386,48,11,6,Corrugator supercili
1747580918,anger,42,44,53,49,556,18,22,333,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,45,10,11,25,415,27,50,576,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,27,14,39,26,365,32,35,5,Corrugator supercili
1747580918,anger,42,40,38,35,503,39,35,48,Corrugator supercili
1747580918,anger,22,30,6,8,399,18,32,598,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,46,12,55,52,49,28,26,415,Orbicularis oculi
1747580918,anger,20,10,56,56,539,30,31,263,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,14,49,41,29,533,39,26,52,Corrugator supercili
1747580918,anger,24,47,10,33,511,33,43,411,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,49,41,32,23,421,34,54,218,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,12,26,42,28,579,20,46,444,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,46,49,31,19,467,32,15,515,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,21,32,41,19,387,50,32,45,Corrugator supercili
1747580918,anger,44,14,13,23,0,53,9,199,Orbicularis oculi
1747580918,anger,37,22,58,36,367,30,45,586,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,40,11,30,27,29,7,19,560,Orbicularis oculi
1747580918,anger,7,18,7,39,528,16,13,20,Corrugator supercili
1747580918,anger,16,22,28,45,29,10,52,314,Orbicularis oculi
1747580918,anger,24,50,37,45,209,35,39,276,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,6,51,44,24,469,24,48,277,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,18,11,42,26,285,12,28,27,Corrugator supercili
1747580918,anger,8,19,53,48,16,14,42,580,Orbicularis oculi
1747580918,anger,23,10,16,19,41,5,50,610,Orbicularis oculi
1747580918,anger,24,45,19,39,17,22,5,208,Orbicularis oculi
1747580918,anger,13,17,51,24,15,22,34,571,Orbicularis oculi
1747580918,anger,40,21,35,43,584,37,14,199,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,16,52,23,11,594,48,54,31,Corrugator supercili
1747580918,anger,54,45,32,31,399,29,9,36,Corrugator supercili
1747580918,anger,17,34,53,35,337,3,55,622,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,55,34,39,28,16,38,12,256,Orbicularis oculi
1747580918,anger,34,17,26,52,315,13,28,19,Corrugator supercili
1747580918,anger,15,16,45,28,500,37,33,531,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,7,41,16,35,343,33,8,355,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,49,5,43,21,20,46,49,374,Orbicularis oculi
1747580918,anger,49,43,55,36,336,23,8,419,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,45,55,14,57,281,42,26,5,Corrugator supercili
1747580918,anger,40,41,52,52,7,48,22,223,Orbicularis oculi
1747580918,anger,11,40,38,50,46,10,15,455,Orbicularis oculi
1747580918,anger,50,49,16,42,603,10,28,329,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,23,28,38,9,370,47,17,365,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,18,24,10,9,471,30,38,235,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,49,25,30,40,7,50,34,543,Orbicularis oculi
1747580918,anger,16,40,10,35,30,38,47,459,Orbicularis oculi
1747580918,anger,39,24,37,28,190,28,12,26,Corrugator supercili
1747580918,anger,16,43,38,11,406,52,9,560,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,34,42,43,19,542,20,35,298,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,53,27,22,6,585,24,31,279,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,22,20,10,6,8,42,40,470,Orbicularis oculi
1747580918,anger,46,14,21,28,296,16,22,17,Corrugator supercili
1747580918,anger,41,4,6,10,283,30,7,486,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,20,20,29,27,380,47,40,581,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,13,29,56,20,554,46,28,267,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,31,34,34,37,606,32,45,40,Corrugator supercili
1747580918,anger,48,9,17,10,449,35,28,384,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,7,39,43,39,17,20,54,610,Orbicularis oculi
1747580918,anger,26,15,12,32,261,45,32,21,Corrugator supercili
1747580918,anger,47,39,13,9,552,15,54,380,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,22,51,23,18,328,26,52,292,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,19,13,25,36,445,49,43,8,Corrugator supercili
1747580918,anger,44,44,42,33,27,24,34,297,Orbicularis oculi
1747580918,anger,4,51,30,56,20,14,23,353,Orbicularis oculi
1747580918,anger,1,53,38,6,276,41,14,22,Corrugator supercili
1747580918,anger,28,7,44,22,403,26,40,23,Corrugator supercili
1747580918,anger,53,34,46,35,506,32,21,50,Corrugator supercili
1747580918,anger,48,29,12,34,265,35,17,275,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,32,48,55,23,194,52,34,38,Corrugator supercili
1747580918,anger,38,36,39,21,212,10,25,53,Corrugator supercili
1747580918,anger,23,9,8,31,477,42,7,9,Corrugator supercili
1747580918,anger,18,50,59,48,345,25,23,190,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,6,49,28,17,21,52,40,446,Orbicularis oculi
1747580918,anger,13,13,6,16,620,16,20,216,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,37,45,26,37,498,34,47,557,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,4,20,48,30,10,17,16,467,Orbicularis oculi
1747580918,anger,12,41,29,47,230,44,20,467,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,43,14,23,23,517,12,8,40,Corrugator supercili
1747580918,anger,41,38,28,39,48,11,41,354,Orbicularis oculi
1747580918,anger,43,5,55,47,331,38,50,231,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,42,22,12,53,243,15,44,429,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,30,14,19,14,553,49,5,194,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,52,3,37,41,297,8,16,52,Corrugator supercili
1747580918,anger,27,17,22,30,10,52,8,229,Orbicularis oculi
1747580918,anger,56,5,26,46,359,29,38,457,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,46,42,44,56,211,16,21,183,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,35,7,12,51,308,29,29,278,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,56,27,46,27,568,13,36,34,Corrugator supercili
1747580918,anger,5,44,18,55,511,8,53,574,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,14,18,53,46,551,40,39,29,Corrugator supercili
1747580918,anger,39,7,36,33,504,6,35,320,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,10,24,26,23,27,17,8,373,Orbicularis oculi
1747580918,anger,17,12,50,49,548,23,11,9,Corrugator supercili
1747580918,anger,46,19,54,38,277,55,45,552,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,28,35,13,21,427,41,27,419,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,24,35,37,43,14,39,53,284,Orbicularis oculi
1747580918,anger,18,26,27,20,320,4,28,214,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,22,47,12,32,27,40,30,404,Orbicularis oculi
1747580918,anger,49,21,18,40,447,38,24,623,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,55,55,34,30,9,23,56,580,Orbicularis oculi
1747580918,anger,34,23,30,53,50,39,15,231,Orbicularis oculi
1747580918,anger,39,20,46,49,54,25,33,256,Orbicularis oculi
1747580918,anger,14,41,38,42,528,44,33,556,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,6,35,45,32,514,15,11,550,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,20,12,46,11,330,6,45,373,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,55,19,42,50,433,57,49,473,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,32,19,14,45,233,49,27,611,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,38,38,48,32,618,7,14,39,Corrugator supercili
1747580918,anger,18,9,10,57,507,32,13,576,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,17,24,19,37,417,23,32,286,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,61,36,35,55,494,9,37,55,Corrugator supercili
1747580918,anger,49,35,10,12,205,23,54,18,Corrugator supercili
1747580918,anger,33,23,18,50,559,55,29,48,Corrugator supercili
1747580918,anger,11,32,17,20,574,17,32,269,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,35,35,47,52,618,34,28,479,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,8,53,17,23,483,20,32,453,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,13,27,18,30,506,24,38,38,Corrugator supercili
1747580918,anger,19,28,18,29,536,48,45,420,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,33,41,38,27,558,50,22,363,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,22,7,40,29,613,11,13,338,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,11,34,38,47,260,58,46,349,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,38,10,37,43,27,5,54,519,Orbicularis oculi
1747580918,anger,49,14,8,28,357,36,34,458,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,6,18,50,45,581,35,25,435,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,33,28,9,29,507,32,5,5,Corrugator supercili
1747580918,anger,20,21,41,8,17,38,35,250,Orbicularis oculi
1747580918,anger,40,43,34,29,399,16,16,574,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,21,40,49,29,543,34,31,313,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,27,18,24,48,244,53,49,560,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,17,55,52,54,30,11,29,260,Orbicularis oculi
1747580918,anger,49,20,22,12,28,21,23,450,Orbicularis oculi
1747580918,anger,18,40,37,49,325,26,51,455,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,18,26,19,19,603,3,19,554,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,57,13,24,33,374,22,39,531,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,22,16,22,51,343,42,23,502,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,24,35,27,47,351,25,24,237,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,14,5,57,43,13,38,51,465,Orbicularis oculi
1747580918,anger,20,8,31,23,597,10,37,332,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,26,34,32,15,40,36,5,270,Orbicularis oculi
1747580918,anger,57,16,57,24,399,20,51,41,Corrugator supercili
1747580918,anger,44,46,10,23,317,9,25,51,Corrugator supercili
1747580918,anger,20,54,38,10,247,12,26,326,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,26,56,11,20,402,20,45,613,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,12,20,45,8,518,19,49,7,Corrugator supercili
1747580918,anger,45,35,51,23,600,8,17,470,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,49,27,47,49,438,15,6,405,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,38,14,44,21,200,51,26,394,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,25,35,60,40,511,39,36,14,Corrugator supercili
1747580918,anger,41,40,42,22,34,36,29,518,Orbicularis oculi
1747580918,anger,9,24,34,26,48,51,35,504,Orbicularis oculi
1747580918,anger,38,40,32,32,522,40,14,30,Corrugator supercili
1747580918,anger,9,9,30,23,7,51,51,313,Orbicularis oculi
1747580918,anger,12,25,37,32,186,20,13,516,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,36,2,5,34,194,15,52,214,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,6,6,52,40,243,52,54,14,Corrugator supercili
1747580918,anger,55,27,41,26,29,25,30,443,Orbicularis oculi
1747580918,anger,46,16,32,15,354,8,15,531,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,51,26,27,24,496,4,32,35,Corrugator supercili
1747580918,anger,5,8,31,47,209,34,49,273,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,43,21,36,52,581,54,51,42,Corrugator supercili
1747580918,anger,56,45,7,25,327,50,32,340,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,49,49,11,54,619,31,34,17,Corrugator supercili
1747580918,anger,32,40,35,17,557,17,46,234,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,50,12,46,21,613,30,45,34,Corrugator supercili
1747580918,anger,8,47,39,7,573,36,55,479,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,48,16,46,46,600,52,16,320,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,6,55,32,49,582,29,8,36,Corrugator supercili
1747580918,anger,13,12,26,23,247,8,9,432,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,41,51,18,50,580,39,49,276,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,8,58,20,44,487,32,7,21,Corrugator supercili
1747580918,anger,24,52,22,16,36,56,50,554,Orbicularis oculi
1747580918,anger,16,43,39,24,358,42,13,250,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,42,6,26,23,560,37,24,577,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,21,40,18,39,363,20,45,30,Corrugator supercili
1747580918,anger,37,39,24,43,586,8,40,40,Corrugator supercili
1747580918,anger,25,41,44,53,196,48,34,263,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,8,13,26,36,451,39,33,379,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,29,11,42,8,25,47,46,327,Orbicularis oculi
1747580918,anger,30,9,22,25,295,22,52,363,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,6,45,50,5,51,3,52,305,Orbicularis oculi
1747580918,anger,47,54,41,26,451,38,32,409,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,21,45,58,30,385,50,9,610,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,55,34,40,40,369,25,43,582,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,19,23,16,16,381,16,17,11,Corrugator supercili
1747580918,anger,45,43,54,51,607,31,5,2,Corrugator supercili
1747580918,anger,36,45,52,31,12,47,44,523,Orbicularis oculi
1747580918,anger,46,11,45,39,423,32,40,33,Corrugator supercili
1747580918,anger,13,33,49,44,410,53,26,253,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,51,56,12,18,284,40,45,508,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,54,32,34,17,282,8,22,429,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,45,22,38,27,252,31,11,467,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,47,37,33,9,357,32,5,443,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,40,21,44,45,43,32,6,238,Orbicularis oculi
1747580918,anger,18,46,10,9,30,43,40,534,Orbicularis oculi
1747580918,anger,15,53,36,7,258,46,43,228,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,55,10,56,26,373,43,8,18,Corrugator supercili
1747580918,anger,36,23,29,54,29,1,17,504,Orbicularis oculi
1747580918,anger,23,19,29,30,35,14,40,250,Orbicularis oculi
1747580918,anger,11,46,37,51,505,6,43,300,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,6,30,31,18,43,38,56,393,Orbicularis oculi
1747580918,anger,33,14,30,42,264,5,37,31,Corrugator supercili
1747580918,anger,21,39,38,33,241,17,35,17,Corrugator supercili
1747580918,anger,11,9,31,16,220,22,38,461,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,7,30,20,46,232,29,47,249,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,56,17,8,39,556,54,36,33,Corrugator supercili
1747580918,anger,24,24,9,43,42,48,10,412,Orbicularis oculi
1747580918,anger,47,2,6,12,429,41,19,433,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,31,48,23,8,539,35,28,339,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,22,45,36,32,351,13,15,587,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,15,42,55,44,275,17,49,4,Corrugator supercili
1747580918,anger,55,15,23,15,307,49,40,31,Corrugator supercili
1747580918,anger,22,17,55,13,20,46,21,495,Orbicularis oculi
1747580918,anger,41,8,6,31,583,8,26,28,Corrugator supercili
1747580918,anger,14,38,45,29,452,21,29,227,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,49,31,40,48,465,8,53,380,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,43,15,51,7,434,52,48,57,Corrugator supercili
1747580918,anger,35,23,20,9,391,50,21,27,Corrugator supercili
1747580918,anger,26,57,20,34,336,10,38,7,Corrugator supercili
1747580918,anger,11,6,20,18,539,34,54,233,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,27,38,10,35,49,6,46,577,Orbicularis oculi
1747580918,anger,25,23,32,28,516,41,22,582,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,41,42,25,25,365,57,25,241,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,36,10,45,39,52,23,51,568,Orbicularis oculi
1747580918,anger,54,50,38,43,540,27,37,463,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,13,12,16,44,313,38,17,45,Corrugator supercili
1747580918,anger,19,45,15,54,347,37,25,327,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,29,4,33,11,443,43,19,405,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,18,22,23,44,269,45,48,245,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,27,0,7,13,52,24,31,294,Orbicularis oculi
1747580918,anger,25,53,24,28,52,35,44,552,Orbicularis oculi
1747580918,anger,18,39,32,11,314,47,21,43,Corrugator supercili
1747580918,anger,28,46,21,37,48,4,22,321,Orbicularis oculi
1747580918,anger,25,40,11,36,366,30,53,220,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,37,16,9,32,472,35,31,305,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,7,17,18,31,59,13,44,577,Orbicularis oculi
1747580918,anger,55,41,17,49,584,26,23,375,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,13,32,44,27,347,34,33,256,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,36,32,9,6,299,55,45,411,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,29,19,24,25,268,19,27,368,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,53,11,44,29,21,29,51,285,Orbicularis oculi
1747580918,anger,7,17,32,43,326,10,38,29,Corrugator supercili
1747580918,anger,50,31,19,43,549,18,0,288,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,51,48,32,20,308,28,57,432,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,15,46,54,51,25,14,39,278,Orbicularis oculi
1747580918,anger,44,47,23,47,501,33,46,13,Corrugator supercili
1747580918,anger,41,9,39,36,298,52,48,441,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,24,9,18,11,34,20,24,304,Orbicularis oculi
1747580918,anger,53,45,41,27,37,25,29,547,Orbicularis oculi
1747580918,anger,14,8,15,25,22,37,54,431,Orbicularis oculi
1747580918,anger,15,11,55,38,343,43,26,437,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,29,39,20,8,517,20,17,37,Corrugator supercili
1747580918,anger,23,27,40,53,465,14,44,204,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,29,25,13,8,20,38,28,399,Orbicularis oculi
1747580918,anger,50,15,35,30,15,31,6,186,Orbicularis oculi
1747580918,anger,40,6,34,19,410,12,51,470,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,6,38,28,13,266,28,27,42,Corrugator supercili
1747580918,anger,11,45,27,53,200,9,28,53,Corrugator supercili
1747580918,anger,20,33,11,11,548,24,30,488,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,3,37,42,14,446,48,47,462,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,26,14,35,30,548,49,22,545,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,11,44,46,18,627,30,33,382,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,39,26,8,49,620,14,31,325,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,30,23,32,20,483,21,18,516,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,6,14,27,50,12,22,53,202,Orbicularis oculi
1747580918,anger,47,34,15,22,6,36,5,378,Orbicularis oculi
1747580918,anger,35,35,49,23,452,42,34,353,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,14,55,12,47,40,48,56,536,Orbicularis oculi
1747580918,anger,30,50,21,36,191,55,55,20,Corrugator supercili
1747580918,anger,34,12,13,49,380,20,12,562,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,54,35,54,17,449,42,43,47,Corrugator supercili
1747580918,anger,20,22,18,4,9,20,48,425,Orbicularis oculi
1747580918,anger,15,17,18,26,612,56,26,601,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,47,48,20,8,361,24,55,248,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,7,23,52,12,520,27,49,281,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,56,37,3,27,578,23,22,424,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,30,24,35,34,320,54,32,366,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,18,34,32,35,232,37,33,433,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,21,41,16,43,318,42,12,299,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,41,9,17,27,28,37,27,563,Orbicularis oculi
1747580918,anger,35,26,13,20,271,28,27,195,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,55,30,11,28,31,22,9,216,Orbicularis oculi
1747580918,anger,10,49,35,38,551,40,32,15,Corrugator supercili
1747580918,anger,37,10,53,3,429,21,53,546,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,22,29,37,49,446,7,16,509,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,10,27,23,42,311,52,39,20,Corrugator supercili
1747580918,anger,18,26,41,43,27,23,30,562,Orbicularis oculi
1747580918,anger,55,0,52,38,496,21,17,511,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,10,40,31,53,591,39,17,11,Corrugator supercili
1747580918,anger,26,18,33,29,192,45,22,273,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,27,12,44,4,259,14,48,13,Corrugator supercili
1747580918,anger,5,35,10,37,412,19,13,242,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,22,52,44,7,515,51,6,420,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,46,6,50,17,514,27,33,21,Corrugator supercili
1747580918,anger,36,22,19,10,10,19,15,317,Orbicularis oculi
1747580918,anger,18,12,3,53,50,48,13,345,Orbicularis oculi
1747580918,anger,52,17,32,37,573,25,7,9,Corrugator supercili
1747580918,anger,37,32,29,27,539,50,10,355,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,41,21,4,30,488,5,9,545,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,28,49,47,51,27,30,28,525,Orbicularis oculi
1747580918,anger,10,46,12,8,45,46,46,585,Orbicularis oculi
1747580918,anger,10,11,10,26,561,47,47,19,Corrugator supercili
1747580918,anger,7,50,15,58,57,17,35,268,Orbicularis oculi
1747580918,anger,15,6,15,16,503,28,31,599,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,16,18,20,28,489,32,18,564,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,35,51,39,15,20,23,12,456,Orbicularis oculi
1747580918,anger,46,27,30,47,619,30,17,505,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,6,30,14,44,267,49,55,208,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,17,32,53,26,313,5,16,363,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,38,27,24,13,186,13,44,441,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,53,29,43,48,11,16,31,466,Orbicularis oculi
1747580918,anger,27,29,52,8,277,41,22,285,"Corrugator supercili, Orbicularis oculi"
1747580918,anger,14,25,34,26,335,15,32,560,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,11,7,29,33,344,38,12,25,Corrugator supercili
1747580918,anger,19,16,39,14,31,48,49,428,Orbicularis oculi
1747580918,anger,35,52,52,27,578,19,52,519,"Orbicularis oculi, Corrugator supercili"
1747580918,anger,51,23,23,30,557,52,34,506,"Corrugator supercili, Orbicularis oculi"
